time,Hips.x,Hips.y,Hips.z,RightUpLeg.x,RightUpLeg.y,RightUpLeg.z,RightLeg.x,RightLeg.y,RightLeg.z,RightFoot.x,RightFoot.y,RightFoot.z,LeftUpLeg.x,LeftUpLeg.y,LeftUpLeg.z,LeftLeg.x,LeftLeg.y,LeftLeg.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,Spine.x,Spine.y,Spine.z,Spine1.x,Spine1.y,Spine1.z,Spine2.x,Spine2.y,Spine2.z,Spine3.x,Spine3.y,Spine3.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,RightArm.x,RightArm.y,RightArm.z,RightForeArm.x,RightForeArm.y,RightForeArm.z,RightHand.x,RightHand.y,RightHand.z,RightHandThumb1.x,RightHandThumb1.y,RightHandThumb1.z,RightHandThumb2.x,RightHandThumb2.y,RightHandThumb2.z,RightHandThumb3.x,RightHandThumb3.y,RightHandThumb3.z,RightInHandIndex.x,RightInHandIndex.y,RightInHandIndex.z,RightHandIndex1.x,RightHandIndex1.y,RightHandIndex1.z,RightHandIndex2.x,RightHandIndex2.y,RightHandIndex2.z,RightHandIndex3.x,RightHandIndex3.y,RightHandIndex3.z,RightInHandMiddle.x,RightInHandMiddle.y,RightInHandMiddle.z,RightHandMiddle1.x,RightHandMiddle1.y,RightHandMiddle1.z,RightHandMiddle2.x,RightHandMiddle2.y,RightHandMiddle2.z,RightHandMiddle3.x,RightHandMiddle3.y,RightHandMiddle3.z,RightInHandRing.x,RightInHandRing.y,RightInHandRing.z,RightHandRing1.x,RightHandRing1.y,RightHandRing1.z,RightHandRing2.x,RightHandRing2.y,RightHandRing2.z,RightHandRing3.x,RightHandRing3.y,RightHandRing3.z,RightInHandPinky.x,RightInHandPinky.y,RightInHandPinky.z,RightHandPinky1.x,RightHandPinky1.y,RightHandPinky1.z,RightHandPinky2.x,RightHandPinky2.y,RightHandPinky2.z,RightHandPinky3.x,RightHandPinky3.y,RightHandPinky3.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,LeftArm.x,LeftArm.y,LeftArm.z,LeftForeArm.x,LeftForeArm.y,LeftForeArm.z,LeftHand.x,LeftHand.y,LeftHand.z,LeftHandThumb1.x,LeftHandThumb1.y,LeftHandThumb1.z,LeftHandThumb2.x,LeftHandThumb2.y,LeftHandThumb2.z,LeftHandThumb3.x,LeftHandThumb3.y,LeftHandThumb3.z,LeftInHandIndex.x,LeftInHandIndex.y,LeftInHandIndex.z,LeftHandIndex1.x,LeftHandIndex1.y,LeftHandIndex1.z,LeftHandIndex2.x,LeftHandIndex2.y,LeftHandIndex2.z,LeftHandIndex3.x,LeftHandIndex3.y,LeftHandIndex3.z,LeftInHandMiddle.x,LeftInHandMiddle.y,LeftInHandMiddle.z,LeftHandMiddle1.x,LeftHandMiddle1.y,LeftHandMiddle1.z,LeftHandMiddle2.x,LeftHandMiddle2.y,LeftHandMiddle2.z,LeftHandMiddle3.x,LeftHandMiddle3.y,LeftHandMiddle3.z,LeftInHandRing.x,LeftInHandRing.y,LeftInHandRing.z,LeftHandRing1.x,LeftHandRing1.y,LeftHandRing1.z,LeftHandRing2.x,LeftHandRing2.y,LeftHandRing2.z,LeftHandRing3.x,LeftHandRing3.y,LeftHandRing3.z,LeftInHandPinky.x,LeftInHandPinky.y,LeftInHandPinky.z,LeftHandPinky1.x,LeftHandPinky1.y,LeftHandPinky1.z,LeftHandPinky2.x,LeftHandPinky2.y,LeftHandPinky2.z,LeftHandPinky3.x,LeftHandPinky3.y,LeftHandPinky3.z
   1.57600,  28.68503,  94.46562, -55.03426,  19.30794,  94.08994, -54.89411,  19.99473,  52.32613, -57.79395,  20.78008,  10.46925, -57.10003,  37.63361,  91.78792, -55.95264,  39.92934,  50.16856, -59.90934,  39.84514,   8.30516, -60.64791,  30.61293, 108.20295, -51.53293,  30.60218, 117.73489, -49.64041,  30.25119, 127.68055, -47.80329,  29.37990, 137.23497, -46.25625,  28.49594, 147.47233, -44.73804,  27.73168, 156.82699, -43.47825,  25.61362, 143.83153, -45.55183,  13.44633, 147.79278, -45.22698, -11.99344, 142.36818, -50.29075, -15.56899, 164.90197, -37.82304, -13.95936, 168.18330, -39.43977, -11.92037, 171.02277, -38.28026, -10.78228, 173.00186, -37.12645, -14.93732, 168.59786, -38.53449, -14.51545, 173.79482, -37.51618, -13.60320, 176.84471, -35.79481, -12.49992, 178.02520, -34.52992, -15.68826, 168.39553, -37.58000, -15.68285, 173.35508, -36.07045, -14.78713, 176.63883, -34.06814, -13.50375, 178.04201, -32.48239, -16.23831, 168.12682, -36.93893, -16.73423, 172.35858, -35.05229, -16.05535, 175.16764, -33.18262, -14.87166, 176.49274, -31.58714, -16.82036, 167.61309, -36.16757, -17.66130, 171.20182, -33.98756, -17.27422, 173.35047, -32.30396, -16.48653, 174.26808, -31.05012,  31.96751, 144.28888, -44.93629,  42.09980, 148.35836, -38.25675,  68.35847, 149.86795, -35.02362,  68.83022, 173.36573, -23.90464,  66.55253, 175.75994, -26.15225,  63.52306, 177.80050, -25.68014,  61.61209, 179.34625, -24.97144,  67.16152, 176.55282, -25.17845,  64.88543, 181.34629, -24.92257,  62.73144, 184.01432, -23.76540,  61.09438, 184.83315, -22.83788,  67.75311, 176.69390, -24.10794,  65.85295, 181.44561, -23.27930,  63.58729, 184.35920, -21.87489,  61.65265, 185.34830, -20.68770,  68.23633, 176.68014, -23.36495,  66.97192, 180.95196, -21.99895,  65.08667, 183.48622, -20.63121,  63.26834, 184.43739, -19.40993,  68.80610, 176.45790, -22.45738,  68.01969, 180.26899, -20.66970,  66.65480, 182.27201, -19.35590,  65.39859, 182.95286, -18.35944
   1.58400,  28.68788,  94.46611, -55.02338,  19.31081,  94.09022, -54.88266,  20.00052,  52.32707, -57.79135,  20.78568,  10.47007, -57.10434,  37.63647,  91.78853, -55.94200,  39.94001,  50.17418, -59.94654,  39.85858,   8.31078, -60.68522,  30.61564, 108.20384, -51.52355,  30.60378, 117.73652, -49.63481,  30.25139, 127.68299, -47.80234,  29.37845, 137.23818, -46.26091,  28.49248, 147.47621, -44.74850,  27.72617, 156.83139, -43.49378,  25.61087, 143.83438, -45.56018,  13.44358, 147.79563, -45.23533, -12.01622, 142.40778, -50.23733, -16.00962, 164.93891, -37.89224, -14.43818, 168.23721, -39.51200, -12.45080, 171.11227, -38.35059, -11.35113, 173.11338, -37.19748, -15.42881, 168.64082, -38.61559, -15.09297, 173.84795, -37.61743, -14.23941, 176.91877, -35.90317, -13.16328, 178.12133, -34.63569, -16.18347, 168.43128, -37.66561, -16.26399, 173.39685, -36.17815, -15.43253, 176.70247, -34.18411, -14.18200, 178.13181, -32.59548, -16.73401, 168.15705, -37.02730, -17.30750, 172.38896, -35.16311, -16.68470, 175.21607, -33.30115, -15.53275, 176.56588, -31.70316, -17.31378, 167.63791, -36.25785, -18.22463, 171.22291, -34.09990, -17.88226, 173.38448, -32.42315, -17.11762, 174.31935, -31.16780,  31.96468, 144.29334, -44.94500,  42.09699, 148.36825, -38.26881,  68.35116, 149.90399, -35.01152,  69.23360, 173.40514, -23.92472,  66.98090, 175.83532, -26.15887,  63.98315, 177.91849, -25.67060,  62.09769, 179.49046, -24.95133,  67.60542, 176.61786, -25.18655,  65.39964, 181.44315, -24.91370,  63.28926, 184.14009, -23.74324,  61.66817, 184.98093, -22.80742,  68.20360, 176.74877, -24.11840,  66.37557, 181.52602, -23.27449,  64.15813, 184.46970, -21.85594,  62.24306, 185.48468, -20.65891,  68.68977, 176.72691, -23.37753,  67.49283, 181.01436, -21.99973,  65.65015, 183.57334, -20.62008,  63.85097, 184.54866, -19.38952,  69.26019, 176.49510, -22.47278,  68.53640, 180.31434, -20.67605,  67.20615, 182.33474, -19.35338,  65.96416, 183.03204, -18.35048
   1.59200,  28.68999,  94.46658, -55.01147,  19.31293,  94.09091, -54.86960,  19.99939,  52.32829, -57.78657,  20.78073,  10.47104, -57.11004,  37.63842,  91.78870, -55.93089,  39.93975,  50.17262, -59.91869,  39.85378,   8.30949, -60.67217,  30.61848, 108.20462, -51.51328,  30.60680, 117.73795, -49.62782,  30.25453, 127.68516, -47.79934,  29.38166, 137.24111, -46.26264,  28.49552, 147.47985, -44.75512,  27.72886, 156.83558, -43.50472,  25.61395, 143.83756, -45.56486,  13.44666, 147.79881, -45.24001, -12.01753, 142.41670, -50.22578, -16.43340, 164.94046, -38.01184, -14.90226, 168.25493, -39.63719, -12.96792, 171.16622, -38.47651, -11.90751, 173.18981, -37.32587, -15.90523, 168.64741, -38.74960, -15.65731, 173.86394, -37.77507, -14.86349, 176.95599, -36.07031, -13.81499, 178.18133, -34.80149, -16.66310, 168.43076, -37.80377, -16.83112, 173.40166, -36.34162, -16.06497, 176.72949, -34.35841, -14.84785, 178.18586, -32.76838, -17.21372, 168.15109, -37.16790, -17.86583, 172.38257, -35.32875, -17.29997, 175.22808, -33.47665, -16.18023, 176.60344, -31.87755, -17.79065, 167.62673, -36.39985, -18.77205, 171.20757, -34.26606, -18.47495, 173.38234, -32.59778, -17.73365, 174.33511, -31.34189,  31.96779, 144.29698, -44.95030,  42.10083, 148.37778, -38.27883,  68.35050, 149.94264, -34.99922,  69.65169, 173.44123, -23.94827,  67.42505, 175.90729, -26.16918,  64.46026, 178.03337, -25.66492,  62.60116, 179.63171, -24.93523,  68.06520, 176.67922, -25.19854,  65.93145, 181.53585, -24.90939,  63.86587, 184.26168, -23.72599,  62.26136, 185.12479, -22.78192,  68.66988, 176.79983, -24.13285,  66.91564, 181.60208, -23.27437,  64.74771, 184.57583, -21.84207,  62.85293, 185.61699, -20.63527,  69.15891, 176.76980, -23.39415,  68.03085, 181.07231, -22.00523,  66.23183, 183.65598, -20.61399,  64.45251, 184.65573, -19.37422,  69.72982, 176.52838, -22.49222,  69.06983, 180.35520, -20.68710,  67.77506, 182.39294, -19.35584,  66.54780, 183.10688, -18.34654
   1.60000,  28.69038,  94.46656, -54.99752,  19.31337,  94.09024, -54.85404,  20.00107,  52.32847, -57.78295,  20.78244,  10.47110, -57.11435,  37.63884,  91.78927, -55.91829,  39.94133,  50.17486, -59.92279,  39.85582,   8.31196, -60.68913,  30.61848, 108.20494, -51.50042,  30.60597, 117.73985, -49.62299,  30.25278, 127.68891, -47.80479,  29.37902, 137.24685, -46.28098,  28.49162, 147.48743, -44.78675,  27.72351, 156.84459, -43.54803,  25.61046, 143.84364, -45.59118,  13.44317, 147.80489, -45.26633, -12.04122, 142.46208, -50.19080, -16.87995, 164.97046, -38.10942, -15.39098, 168.30085, -39.74139, -13.51231, 171.24906, -38.58246, -12.49301, 173.29548, -37.43505, -16.40649, 168.68161, -38.86300, -16.24991, 173.90644, -37.91434, -15.51840, 177.01972, -36.22037, -14.49895, 178.26843, -34.95066, -17.16752, 168.45761, -37.92144, -17.42632, 173.43262, -36.48681, -16.72829, 176.78265, -34.51584, -15.54628, 178.26674, -32.92497, -17.71808, 168.17235, -37.28801, -18.45166, 172.40217, -35.47591, -17.94515, 175.26601, -33.63493, -16.85926, 176.66757, -32.03523, -18.29196, 167.64269, -36.52130, -19.34636, 171.21815, -34.41347, -19.09641, 173.40604, -32.75464, -18.37961, 174.37718, -31.49859,  31.96434, 144.30482, -44.97838,  42.09765, 148.39110, -38.31068,  68.34285, 149.98242, -35.00810,  70.06341, 173.47528, -24.00240,  67.86321, 175.97719, -26.20954,  64.93278, 178.14642, -25.68845,  63.10112, 179.77121, -24.94789,  68.51934, 176.73819, -25.24095,  66.45944, 181.62561, -24.93541,  64.44025, 184.38022, -23.73870,  62.85323, 185.26580, -22.78591,  69.13078, 176.84836, -24.17799,  67.45223, 181.67498, -23.30500,  65.33555, 184.67868, -21.85859,  63.46220, 185.74624, -20.64145,  69.62280, 176.81006, -23.44166,  68.56542, 181.12696, -22.04185,  66.81163, 183.73520, -20.63876,  65.05325, 184.75960, -19.38926,  70.19432, 176.55895, -22.54276,  69.59985, 180.39270, -20.72959,  68.34184, 182.44765, -19.38958,  67.13012, 183.17838, -18.37354
   1.60800,  28.68884,  94.46655, -54.98438,  19.31185,  94.09011, -54.83963,  19.99461,  52.32906, -57.77990,  20.77366,  10.47154, -57.11848,  37.63721,  91.78934, -55.90624,  39.93727,  50.17404, -59.90292,  39.84945,   8.31138, -60.68200,  30.61723, 108.20510, -51.48809,  30.60501, 117.74063, -49.61383,  30.25218, 127.69043, -47.79959,  29.37889, 137.24918, -46.28067,  28.49177, 147.49054, -44.79160,  27.72370, 156.84832, -43.55751,  25.61045, 143.84634, -45.59360,  13.44316, 147.80759, -45.26875, -12.04134, 142.46465, -50.19252, -17.30755, 164.94924, -38.24639, -15.86117, 168.29496, -39.88531, -14.03910, 171.27935, -38.72863, -13.06152, 173.34804, -37.58484, -16.88906, 168.66367, -39.01623, -16.82430, 173.89520, -38.09417, -16.15576, 177.02872, -36.41153, -15.16595, 178.30044, -35.14121, -17.65313, 168.43217, -38.07894, -18.00314, 173.40968, -36.67257, -17.37392, 176.78080, -34.71445, -16.22772, 178.29218, -33.12306, -18.20354, 168.14127, -37.44795, -19.01886, 172.36790, -35.66358, -18.57228, 175.24911, -33.83422, -17.52092, 176.67646, -32.23426, -18.77425, 167.60630, -36.68257, -19.90184, 171.17498, -34.60129, -19.69948, 173.37522, -32.95234, -19.00766, 174.36441, -31.69637,  31.96444, 144.30784, -44.98222,  42.09699, 148.39847, -38.31602,  68.33686, 150.01177, -34.98191,  70.48672, 173.49238, -24.02568,  68.31405, 176.03008, -26.21918,  65.41904, 178.24239, -25.68148,  63.61551, 179.89351, -24.93019,  68.98609, 176.77982, -25.25271,  67.00135, 181.69721, -24.93115,  65.02944, 184.48023, -23.72137,  63.46041, 185.38826, -22.75996,  69.60410, 176.87933, -24.19250,  68.00241, 181.72944, -23.30537,  65.93795, 184.76263, -21.84512,  64.08659, 185.85656, -20.61778,  70.09894, 176.83264, -23.45856,  69.11317, 181.16303, -22.04820,  67.40539, 183.79541, -20.63348,  65.66850, 184.84442, -19.37438,  70.67083, 176.57174, -22.56269,  70.14258, 180.41152, -20.74178,  68.92191, 182.48331, -19.39319,  67.72610, 183.23078, -18.37051
   1.61600,  28.68821,  94.46572, -54.97233,  19.31125,  94.08937, -54.82568,  19.99400,  52.32914, -57.77766,  20.77336,  10.47152, -57.12274,  37.63637,  91.78838, -55.89582,  39.94068,  50.17559, -59.91616,  39.85504,   8.31299, -60.69853,  30.61742, 108.20447, -51.47731,  30.60605, 117.74067, -49.60643,  30.25422, 127.69127, -47.79638,  29.38209, 137.25093, -46.28252,  28.49589, 147.49315, -44.79883,  27.72839, 156.85162, -43.56963,  25.61417, 143.84865, -45.59801,  13.44965, 147.81881, -45.27822, -12.05848, 142.52305, -50.13007, -17.75977, 164.97602, -38.32502, -16.35679, 168.33660, -39.97125, -14.59346, 171.35708, -38.81719, -13.65916, 173.44784, -37.67738, -17.39726, 168.69275, -39.11195, -17.42653, 173.92948, -38.21799, -16.82303, 177.08264, -36.54750, -15.86421, 178.37743, -35.27672, -18.16449, 168.45355, -38.17920, -18.60792, 173.43195, -36.80269, -18.04979, 176.82349, -34.85831, -16.94104, 178.36223, -33.26661, -18.71477, 168.15688, -37.55079, -19.61384, 172.37878, -35.79570, -19.22919, 175.27675, -33.97878, -18.21392, 176.72993, -32.37877, -19.28232, 167.61656, -36.78682, -20.48493, 171.17699, -34.73359, -20.33175, 173.38906, -33.09519, -19.66607, 174.39632, -31.83947,  31.96836, 144.31017, -44.98867,  42.09983, 148.40496, -38.32340,  68.33484, 150.03504, -34.95930,  70.91498, 173.49672, -24.05550,  68.77107, 176.07084, -26.23481,  65.91292, 178.32642, -25.67999,  64.13852, 180.00382, -24.91763,  69.45912, 176.80867, -25.27046,  67.55158, 181.75541, -24.93210,  65.62836, 184.56643, -23.70878,  64.07803, 185.49691, -22.73853,  70.08362, 176.89705, -24.21307,  68.56075, 181.76975, -23.31108,  66.55002, 184.83195, -21.83647,  64.72151, 185.95223, -20.59867,  70.58117, 176.84164, -23.48157,  69.66865, 181.18443, -22.06008,  68.00820, 183.84047, -20.63330,  66.29361, 184.91401, -19.36436,  71.15326, 176.57061, -22.58884,  70.69263, 180.41519, -20.75972,  69.51031, 182.50334, -19.40223,  68.33098, 183.26746, -18.37274
   1.62400,  28.68733,  94.46510, -54.96105,  19.31039,  94.08890, -54.81268,  19.98909,  52.32936, -57.77528,  20.76481,  10.47161, -57.12393,  37.63529,  91.78753, -55.88588,  39.94102,  50.17559, -59.91416,  39.85365,   8.31317, -60.70604,  30.61736, 108.20415, -51.46767,  30.60685, 117.74100, -49.60010,  30.25602, 127.69237, -47.79409,  29.38501, 137.25288, -46.28499,  28.49975, 147.49592, -44.80642,  27.73283, 156.85506, -43.58192,  25.61761, 143.85114, -45.60282,  13.45569, 147.82948, -45.28583, -12.05625, 142.54063, -50.12512, -18.19091, 164.95379, -38.46252, -16.83163, 168.32867, -40.11611, -15.12824, 171.38444, -38.96492, -14.23805, 173.49662, -37.82932, -17.88460, 168.67185, -39.26683, -18.00862, 173.91202, -38.40163, -17.47113, 177.08370, -36.74371, -16.54410, 178.40115, -35.47262, -18.65498, 168.42475, -38.33875, -19.19254, 173.40224, -36.99281, -18.70654, 176.81295, -35.06266, -17.63620, 178.37853, -33.47084, -19.20511, 168.12221, -37.71300, -20.18850, 172.33768, -35.98790, -19.86668, 175.25131, -34.18387, -18.88845, 176.72982, -32.58399, -19.76948, 167.57650, -36.95051, -21.04760, 171.12707, -34.92603, -20.94432, 173.35007, -33.29856, -20.30545, 174.37503, -32.04323,  31.97200, 144.31268, -44.99564,  42.10299, 148.41157, -38.33215,  68.33298, 150.05274, -34.93447,  71.35284, 173.48758, -24.08602,  69.23923, 176.09823, -26.25142,  66.41968, 178.39775, -25.67969,  64.67564, 180.10180, -24.90647,  69.94348, 176.82377, -25.28943,  68.11576, 181.79944, -24.93516,  66.24300, 184.63866, -23.69873,  64.71223, 185.59206, -22.71971,  70.57440, 176.90080, -24.23497,  69.13285, 181.79559, -23.31905,  67.17776, 184.88697, -21.83057,  65.37314, 186.03414, -20.58240,  71.07455, 176.83652, -23.50597,  70.23743, 181.19111, -22.07423,  68.62594, 183.87094, -20.63583,  66.93463, 184.96955, -19.35713,  71.64660, 176.55525, -22.61639,  71.25544, 180.40400, -20.77990,  70.11274, 182.50858, -19.41387,  68.95059, 183.28971, -18.37763
   1.63200,  28.68732,  94.46392, -54.95061,  19.31040,  94.08777, -54.80048,  19.98623,  52.32884, -57.77234,  20.76195,  10.47109, -57.12099,  37.63509,  91.78631, -55.87709,  39.94147,  50.17431, -59.90445,  39.85657,   8.31192, -60.69803,  30.61807, 108.20299, -51.45771,  30.60802, 117.74051, -49.59351,  30.25768, 127.69267, -47.79178,  29.38724, 137.25408, -46.28805,  28.50236, 147.49798, -44.81519,  27.73559, 156.85779, -43.59584,  25.62002, 143.85274, -45.60879,  13.47261, 147.87577, -45.29960, -12.05902, 142.62722, -50.07856, -18.63381, 164.99169, -38.56323, -17.31867, 168.38070, -40.22362, -15.67565, 171.47034, -39.07511, -14.82975, 173.60280, -37.94355, -18.38373, 168.71034, -39.38412, -18.60225, 173.95191, -38.54657, -18.13076, 177.14037, -36.90078, -17.23574, 178.47950, -35.62942, -19.15696, 168.45493, -38.46066, -19.78823, 173.42930, -37.14419, -19.37432, 176.85723, -35.22780, -18.34263, 178.44847, -33.63589, -19.70672, 168.14630, -37.83758, -20.77388, 172.35315, -36.14147, -20.51482, 175.28070, -34.34990, -19.57383, 176.78336, -32.75019, -20.26769, 167.59497, -37.07662, -21.62068, 171.13356, -35.08000, -21.56719, 173.36603, -33.46313, -20.95524, 174.40780, -32.20822,  31.97456, 144.31461, -45.00340,  42.10562, 148.41785, -38.34269,  68.32884, 150.06650, -34.89669,  71.79012, 173.46732, -24.10682,  69.70732, 176.11383, -26.25851,  66.92771, 178.45726, -25.66983,  65.21499, 180.18795, -24.88581,  70.42793, 176.82694, -25.29935,  68.68152, 181.83065, -24.93028,  66.86055, 184.69787, -23.68116,  65.35017, 185.67436, -22.69327,  71.06538, 176.89267, -24.24805,  69.70666, 181.80871, -23.31940,  67.80867, 184.92907, -21.81754,  66.02894, 186.10335, -20.55889,  71.56816, 176.81958, -23.52169,  70.80781, 181.18527, -22.08092,  69.24657, 183.88872, -20.63136,  67.57952, 185.01260, -19.34280,  72.14019, 176.52819, -22.63537,  71.81975, 180.38053, -20.79268,  70.71770, 182.50142, -19.41852,  69.57344, 183.29974, -18.37548
   1.64000,  28.68890,  94.46278, -54.94414,  19.31202,  94.08702, -54.79077,  19.98268,  52.32848, -57.76927,  20.75841,  10.47074, -57.11792,  37.63624,  91.78478, -55.87366,  39.94695,  50.17537, -59.92513,  39.86115,   8.31317, -60.72882,  30.62142, 108.20187, -51.45227,  30.61159, 117.73993, -49.59086,  30.26125, 127.69271, -47.79259,  29.39050, 137.25476, -46.29307,  28.50516, 147.49927, -44.82477,  27.73788, 156.85959, -43.60965,  25.62297, 143.85352, -45.61652,  13.47777, 147.88375, -45.31401, -12.05370, 142.63407, -50.09260, -19.07110, 164.94265, -38.73111, -17.80039, 168.34540, -40.39798, -16.21740, 171.46725, -39.25227, -15.41536, 173.61871, -38.12474, -18.87689, 168.66112, -39.56777, -19.18864, 173.90214, -38.75666, -18.78226, 177.10557, -37.12262, -17.91894, 178.46528, -35.85119, -19.65249, 168.39713, -38.64872, -20.37598, 173.36632, -37.36043, -20.03313, 176.80948, -35.45735, -19.03970, 178.42501, -33.86558, -20.20159, 168.08226, -38.02817, -21.35090, 172.27853, -36.35977, -21.15365, 175.21823, -34.58026, -20.24948, 176.74373, -32.98093, -20.75886, 167.52518, -37.26869, -22.18504, 171.04992, -35.29868, -22.18049, 173.29041, -33.69206, -21.59513, 174.34801, -32.43771,  31.97752, 144.31601, -45.01179,  42.10991, 148.42357, -38.35576,  68.32757, 150.08072, -34.87176,  72.23339, 173.44071, -24.14538,  70.18195, 176.12309, -26.28274,  67.44228, 178.50880, -25.67685,  65.76070, 180.26480, -24.88178,  70.91827, 176.82323, -25.32595,  69.25229, 181.85307, -24.94048,  67.48253, 184.74638, -23.67799,  65.99243, 185.74477, -22.68123,  71.56174, 176.87723, -24.27766,  70.28473, 181.81240, -23.33463,  68.44315, 184.95961, -21.81863,  66.68815, 186.15953, -20.54949,  72.06681, 176.79506, -23.55387,  71.38195, 181.16972, -22.10250,  69.87028, 183.89489, -20.64109,  68.22729, 185.04260, -19.34268,  72.63849, 176.49328, -22.67079,  72.38736, 180.34710, -20.82047,  71.32533, 182.48271, -19.43761,  70.19878, 183.29712, -18.38777
   1.64800,  28.69005,  94.46207, -54.93763,  19.31322,  94.08591, -54.78220,  19.98513,  52.32775, -57.76577,  20.76212,  10.46994, -57.12029,  37.63730,  91.78435, -55.86875,  39.94185,  50.17138, -59.88708,  39.85716,   8.30916, -60.68974,  30.62272, 108.20162, -51.44769,  30.61191, 117.74032, -49.58955,  30.26033, 127.69377, -47.79522,  29.38804, 137.25640, -46.30029,  28.50098, 147.50146, -44.83692,  27.73205, 156.86224, -43.62630,  25.61941, 143.85486, -45.62703,  13.47750, 147.89475, -45.32160, -12.07574, 142.69293, -50.03574, -19.54023, 164.93595, -38.83174, -18.31430, 168.35199, -40.50495, -16.79101, 171.50451, -39.36227, -16.03240, 173.67378, -38.23882, -19.40160, 168.65347, -39.68354, -19.80537, 173.89208, -38.89785, -19.46323, 177.10882, -37.27530, -18.63128, 178.48810, -36.00402, -20.17908, 168.38068, -38.76867, -20.99336, 173.34275, -37.50744, -20.72055, 176.79930, -35.61735, -19.76496, 178.43790, -34.02599, -20.72720, 168.05946, -38.15052, -21.95711, 172.24334, -36.50867, -21.82072, 175.19355, -34.74091, -20.95294, 176.74069, -33.14219, -21.28045, 167.49654, -37.39241, -22.77820, 171.00570, -35.44789, -22.82175, 173.25289, -33.85123, -22.26262, 174.32543, -32.59760,  31.97387, 144.31868, -45.02229,  42.10771, 148.43059, -38.37116,  68.32122, 150.09830, -34.86108,  72.67244, 173.41037, -24.20207,  70.65311, 176.12828, -26.32507,  67.95388, 178.55533, -25.70213,  66.30367, 180.33592, -24.89610,  71.40475, 176.81512, -25.37057,  69.81931, 181.86963, -24.96853,  68.10087, 184.78791, -23.69270,  66.63123, 185.80762, -22.68718,  72.05390, 176.85718, -24.32523,  70.85851, 181.80996, -23.36765,  69.07342, 184.98278, -21.83753,  67.34333, 186.20764, -20.55804,  72.56102, 176.76584, -23.60398,  71.95134, 181.14803, -22.14183,  70.48927, 183.89380, -20.66858,  68.87051, 185.06467, -19.36045,  73.13205, 176.45358, -22.72413,  72.94980, 180.30750, -20.86598,  71.92774, 182.45693, -19.47443,  70.81897, 183.28691, -18.41788
   1.65600,  28.69056,  94.46169, -54.93131,  19.31375,  94.08598, -54.77370,  19.98728,  52.32828, -57.76330,  20.76534,  10.47041, -57.12268,  37.63747,  91.78359, -55.86466,  39.95024,  50.17496, -59.92306,  39.86601,   8.31299, -60.73856,  30.62472, 108.20100, -51.44120,  30.61350, 117.74004, -49.58486,  30.26115, 127.69389, -47.79290,  29.38765, 137.25689, -46.30106,  28.49924, 147.50233, -44.84109,  27.72903, 156.86341, -43.63365,  25.61819, 143.85516, -45.63051,  13.47864, 147.90207, -45.32393, -12.08637, 142.72664, -50.00315, -19.99804, 164.89505, -38.95927, -18.81720, 168.32359, -40.63932, -17.35425, 171.50589, -39.50035, -16.63946, 173.69233, -38.38147, -19.91501, 168.61059, -39.82677, -20.41085, 173.84518, -39.06741, -20.13326, 177.07421, -37.45700, -19.33311, 178.47264, -36.18623, -20.69422, 168.32896, -38.91606, -21.59922, 173.28232, -37.68274, -21.39678, 176.75116, -35.80636, -20.47952, 178.41231, -34.21584, -21.24123, 168.00141, -38.30025, -22.55158, 172.17147, -36.68570, -22.47630, 175.13125, -34.93031, -21.64537, 176.69953, -33.33263, -21.79035, 167.43271, -37.54344, -23.35943, 170.92505, -35.62505, -23.45125, 173.17817, -34.03883, -22.91867, 174.26530, -32.78621,  31.97250, 144.31986, -45.02489,  42.10699, 148.43582, -38.37725,  68.31419, 150.12349, -34.82978,  73.10989, 173.37923, -24.23867,  71.12366, 176.13229, -26.34755,  68.46592, 178.60042, -25.70780,  66.84774, 180.40533, -24.89100,  71.89049, 176.80555, -25.39545,  70.38671, 181.88367, -24.97744,  68.72042, 184.82638, -23.68861,  67.27174, 185.86732, -22.67447,  72.54512, 176.83556, -24.35312,  71.43234, 181.80484, -23.38158,  69.70461, 185.00266, -21.83773,  68.00003, 186.25235, -20.54804,  73.05411, 176.73499, -23.63442,  72.52035, 181.12365, -22.16204,  71.10861, 183.88950, -20.67731,  69.51463, 185.08339, -19.35958,  73.62428, 176.41224, -22.75780,  73.51143, 180.26528, -20.89234,  72.52986, 182.42808, -19.49237,  71.43926, 183.27355, -18.42920
