time,Hips.y,Hips.x,Hips.z,RightUpLeg.y,RightUpLeg.x,RightUpLeg.z,RightLeg.y,RightLeg.x,RightLeg.z,RightFoot.y,RightFoot.x,RightFoot.z,LeftUpLeg.y,LeftUpLeg.x,LeftUpLeg.z,LeftLeg.y,LeftLeg.x,LeftLeg.z,LeftFoot.y,LeftFoot.x,LeftFoot.z,Spine.y,Spine.x,Spine.z,Spine1.y,Spine1.x,Spine1.z,Spine2.y,Spine2.x,Spine2.z,Spine3.y,Spine3.x,Spine3.z,Neck.y,Neck.x,Neck.z,Head.y,Head.x,Head.z,RightShoulder.y,RightShoulder.x,RightShoulder.z,RightArm.y,RightArm.x,RightArm.z,RightForeArm.y,RightForeArm.x,RightForeArm.z,RightHand.y,RightHand.x,RightHand.z,RightHandThumb1.y,RightHandThumb1.x,RightHandThumb1.z,RightHandThumb2.y,RightHandThumb2.x,RightHandThumb2.z,RightHandThumb3.y,RightHandThumb3.x,RightHandThumb3.z,RightInHandIndex.y,RightInHandIndex.x,RightInHandIndex.z,RightHandIndex1.y,RightHandIndex1.x,RightHandIndex1.z,RightHandIndex2.y,RightHandIndex2.x,RightHandIndex2.z,RightHandIndex3.y,RightHandIndex3.x,RightHandIndex3.z,RightInHandMiddle.y,RightInHandMiddle.x,RightInHandMiddle.z,RightHandMiddle1.y,RightHandMiddle1.x,RightHandMiddle1.z,RightHandMiddle2.y,RightHandMiddle2.x,RightHandMiddle2.z,RightHandMiddle3.y,RightHandMiddle3.x,RightHandMiddle3.z,RightInHandRing.y,RightInHandRing.x,RightInHandRing.z,RightHandRing1.y,RightHandRing1.x,RightHandRing1.z,RightHandRing2.y,RightHandRing2.x,RightHandRing2.z,RightHandRing3.y,RightHandRing3.x,RightHandRing3.z,RightInHandPinky.y,RightInHandPinky.x,RightInHandPinky.z,RightHandPinky1.y,RightHandPinky1.x,RightHandPinky1.z,RightHandPinky2.y,RightHandPinky2.x,RightHandPinky2.z,RightHandPinky3.y,RightHandPinky3.x,RightHandPinky3.z,LeftShoulder.y,LeftShoulder.x,LeftShoulder.z,LeftArm.y,LeftArm.x,LeftArm.z,LeftForeArm.y,LeftForeArm.x,LeftForeArm.z,LeftHand.y,LeftHand.x,LeftHand.z,LeftHandThumb1.y,LeftHandThumb1.x,LeftHandThumb1.z,LeftHandThumb2.y,LeftHandThumb2.x,LeftHandThumb2.z,LeftHandThumb3.y,LeftHandThumb3.x,LeftHandThumb3.z,LeftInHandIndex.y,LeftInHandIndex.x,LeftInHandIndex.z,LeftHandIndex1.y,LeftHandIndex1.x,LeftHandIndex1.z,LeftHandIndex2.y,LeftHandIndex2.x,LeftHandIndex2.z,LeftHandIndex3.y,LeftHandIndex3.x,LeftHandIndex3.z,LeftInHandMiddle.y,LeftInHandMiddle.x,LeftInHandMiddle.z,LeftHandMiddle1.y,LeftHandMiddle1.x,LeftHandMiddle1.z,LeftHandMiddle2.y,LeftHandMiddle2.x,LeftHandMiddle2.z,LeftHandMiddle3.y,LeftHandMiddle3.x,LeftHandMiddle3.z,LeftInHandRing.y,LeftInHandRing.x,LeftInHandRing.z,LeftHandRing1.y,LeftHandRing1.x,LeftHandRing1.z,LeftHandRing2.y,LeftHandRing2.x,LeftHandRing2.z,LeftHandRing3.y,LeftHandRing3.x,LeftHandRing3.z,LeftInHandPinky.y,LeftInHandPinky.x,LeftInHandPinky.z,LeftHandPinky1.y,LeftHandPinky1.x,LeftHandPinky1.z,LeftHandPinky2.y,LeftHandPinky2.x,LeftHandPinky2.z,LeftHandPinky3.y,LeftHandPinky3.x,LeftHandPinky3.z
   0.52800,   1.46359,  13.27105,  -7.21125,  -8.52443,  -8.74803,   9.65700,  -1.73436,  -4.90990,   0.82227,   7.46780,   2.37852,   1.47151, -26.43673,  -3.04787,  13.10986,  20.36656,  -4.55234,  -2.63192,  37.67936,   0.37360,  -1.75944,  -4.08395,  -1.94183,   8.09802,  -1.04069,  -0.45249,   2.01408,  -1.75917,  -0.64785,   3.33632,   0.82686,  -0.77545,  -0.24946,   0.83428,  -0.77547,  -0.25056,  16.51322, -12.73389,  -6.40457,   4.63892,  -3.28884, -23.47350, -14.90365, -20.34767,  27.70089, 131.33826, -56.09367, -90.29874,   9.49140,  -3.06462,  -5.81198,  21.86000,  -0.00000,  30.00000, -10.00000,  -0.00000,   0.00000, -10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.55000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -3.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -8.83000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000, -25.76709,  -2.49032,  20.20898,  34.86390, -39.78928, -24.30457, -58.11949, -35.98756,  31.55921, -20.04759, -11.08234,  -9.90477, -21.86000,  -0.00000, -30.00000,  10.00000,  -0.00000,   0.00000,  10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  -2.55000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   3.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   8.83000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000
   0.53600,   1.45301,  13.28421,  -7.21249,  -8.51037,  -8.75592,   9.65591,  -1.74165,  -4.90885,   0.81559,   7.46810,   2.37353,   1.47675, -26.41937,  -3.06288,  13.10837,  20.36525,  -4.54044,  -2.63555,  37.66668,   0.35716,  -1.76444,  -4.08545,  -1.97065,   8.10182,  -1.04129,  -0.45972,   2.01484,  -1.76083,  -0.65970,   3.33761,   0.82688,  -0.77375,  -0.24744,   0.83426,  -0.77378,  -0.24853,  16.50112, -12.71372,  -6.36242,   4.59269,  -3.28080, -23.50936, -14.85406, -20.33143,  27.71180, 131.72311, -55.76523, -89.98350,   9.49859,  -3.05362,  -5.79730,  21.86000,  -0.00000,  30.00000, -10.00000,  -0.00000,   0.00000, -10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.55000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -3.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -8.83000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000, -25.77673,  -2.50797,  20.22814,  34.94249, -39.78342, -24.24924, -58.05927, -36.04049,  31.41006, -20.55621, -11.59369,  -9.86150, -21.86000,  -0.00000, -30.00000,  10.00000,  -0.00000,   0.00000,  10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  -2.55000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   3.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   8.83000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000
   0.54400,   1.44310,  13.28793,  -7.21321,  -8.49971,  -8.76158,   9.65237,  -1.74731,  -4.89445,   0.81569,   7.46953,   2.35945,   1.47929, -26.40040,  -3.06074,  13.09866,  20.35999,  -4.54407,  -2.63567,  37.66522,   0.34998,  -1.76645,  -4.08508,  -1.99491,   8.10133,  -1.04138,  -0.46583,   2.01455,  -1.76154,  -0.66981,   3.33719,   0.82608,  -0.77192,  -0.24505,   0.83340,  -0.77196,  -0.24612,  16.47147, -12.69446,  -6.31132,   4.58333,  -3.27323, -23.56823, -14.92804, -20.26323,  27.80695, 132.06711, -55.42228, -89.56869,   9.51220,  -3.04490,  -5.77346,  21.86000,  -0.00000,  30.00000, -10.00000,  -0.00000,   0.00000, -10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.55000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -3.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -8.83000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000, -25.78725,  -2.52540,  20.23818,  35.00402, -39.76909, -24.18182, -58.88634, -36.13340,  31.58332, -20.50750, -11.60267,  -9.77347, -21.86000,  -0.00000, -30.00000,  10.00000,  -0.00000,   0.00000,  10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  -2.55000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   3.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   8.83000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000
   0.55200,   1.43607,  13.29976,  -7.21579,  -8.49538,  -8.77233,   9.65014,  -1.75407,  -4.88782,   0.81390,   7.47123,   2.35391,   1.48405, -26.41650,  -3.08531,  13.10413,  20.37292,  -4.52276,  -2.63359,  37.67089,   0.34497,  -1.76612,  -4.08443,  -2.02401,   8.10472,  -1.04144,  -0.47315,   2.01520,  -1.76232,  -0.68186,   3.33832,   0.82520,  -0.77038,  -0.24343,   0.83247,  -0.77042,  -0.24449,  16.44423, -12.67649,  -6.27510,   4.54589,  -3.25466, -23.61256, -14.95530, -20.23326,  27.88548, 132.33121, -55.07480, -89.10373,   9.52476,  -3.03669,  -5.74697,  21.86000,  -0.00000,  30.00000, -10.00000,  -0.00000,   0.00000, -10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.55000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -3.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -8.83000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000, -25.79181,  -2.53879,  20.24688,  35.06596, -39.74962, -24.11616, -59.70678, -36.22440,  31.74907, -20.46252, -11.55350,  -9.71155, -21.86000,  -0.00000, -30.00000,  10.00000,  -0.00000,   0.00000,  10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  -2.55000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   3.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   8.83000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000
   0.56000,   1.42264,  13.30767,  -7.21960,  -8.48374,  -8.78160,   9.65228,  -1.75837,  -4.87756,   0.81054,   7.47675,   2.34704,   1.48843, -26.40480,  -3.09349,  13.10900,  20.37512,  -4.50990,  -2.64091,  37.66424,   0.33270,  -1.76863,  -4.08112,  -2.04891,   8.10700,  -1.04080,  -0.47944,   2.01561,  -1.76186,  -0.69229,   3.33906,   0.82410,  -0.76905,  -0.24182,   0.83132,  -0.76911,  -0.24286,  16.41351, -12.66269,  -6.23931,   4.52761,  -3.24007, -23.65242, -14.96716, -20.22142,  27.94472, 132.53270, -54.73705, -88.60933,   9.53775,  -3.03474,  -5.71689,  21.86000,  -0.00000,  30.00000, -10.00000,  -0.00000,   0.00000, -10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.55000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -3.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -8.83000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000, -25.79331,  -2.55140,  20.25246,  35.11772, -39.73198, -24.08028, -62.04397, -36.00612,  32.39917, -18.77854, -10.58920,  -9.36081, -21.86000,  -0.00000, -30.00000,  10.00000,  -0.00000,   0.00000,  10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  -2.55000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   3.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   8.83000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000
   0.56800,   1.41068,  13.32193,  -7.22565,  -8.47484,  -8.79656,   9.65790,  -1.76361,  -4.86781,   0.79977,   7.47950,   2.33913,   1.49485, -26.39557,  -3.10601,  13.11891,  20.37729,  -4.49708,  -2.64821,  37.65777,   0.31839,  -1.77402,  -4.08028,  -2.07263,   8.10946,  -1.04077,  -0.48541,   2.01607,  -1.76237,  -0.70213,   3.33986,   0.82325,  -0.76795,  -0.24054,   0.83044,  -0.76801,  -0.24158,  16.38963, -12.65067,  -6.21089,   4.51844,  -3.23044, -23.68077, -14.98323, -20.22646,  27.99010, 132.70435, -54.41169, -88.08527,   9.55375,  -3.02850,  -5.67718,  21.86000,  -0.00000,  30.00000, -10.00000,  -0.00000,   0.00000, -10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.55000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -3.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -8.83000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000, -25.78323,  -2.56629,  20.25782,  35.16659, -39.72126, -24.05218, -62.72934, -35.84206,  32.50248, -18.22425, -10.39167,  -9.19282, -21.86000,  -0.00000, -30.00000,  10.00000,  -0.00000,   0.00000,  10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  -2.55000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   3.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   8.83000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000
   0.57600,   1.39368,  13.33287,  -7.22632,  -8.46926,  -8.80437,   9.65605,  -1.76089,  -4.86402,   0.79862,   7.48576,   2.33405,   1.49753, -26.34020,  -3.08171,  13.10320,  20.35013,  -4.53908,  -2.65445,  37.65376,   0.31017,  -1.77350,  -4.07647,  -2.08796,   8.10946,  -1.03993,  -0.48931,   2.01598,  -1.76135,  -0.70865,   3.33975,   0.82261,  -0.76743,  -0.23942,   0.82977,  -0.76750,  -0.24045,  16.37147, -12.64812,  -6.18739,   4.52717,  -3.21588, -23.68225, -15.13380, -20.20736,  28.07133, 132.92439, -54.08146, -87.48029,   9.57469,  -3.02253,  -5.63669,  21.86000,  -0.00000,  30.00000, -10.00000,  -0.00000,   0.00000, -10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.55000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -3.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -8.83000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000, -25.77490,  -2.59756,  20.25690,  35.20645, -39.71671, -24.00178, -63.37309, -35.64370,  32.57071, -18.21076, -10.55202,  -9.04261, -21.86000,  -0.00000, -30.00000,  10.00000,  -0.00000,   0.00000,  10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  -2.55000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   3.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   8.83000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000
   0.58400,   1.37392,  13.34946,  -7.23302,  -8.46844,  -8.81729,   9.65797,  -1.75379,  -4.85968,   0.79342,   7.49396,   2.32985,   1.50675, -26.34566,  -3.10256,  13.11414,  20.36673,  -4.52733,  -2.65625,  37.65694,   0.30415,  -1.77060,  -4.06718,  -2.10292,   8.11285,  -1.03772,  -0.49314,   2.01677,  -1.75808,  -0.71516,   3.34107,   0.82128,  -0.76686,  -0.23897,   0.82841,  -0.76694,  -0.24000,  16.34288, -12.64215,  -6.17492,   4.53065,  -3.20825, -23.68360, -15.21384, -20.23262,  28.10442, 133.06320, -53.76823, -86.87012,   9.59190,  -3.02795,  -5.58344,  21.86000,  -0.00000,  30.00000, -10.00000,  -0.00000,   0.00000, -10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.55000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -3.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -8.83000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000, -25.76211,  -2.63730,  20.25447,  35.22422, -39.72818, -23.93883, -63.98078, -35.43021,  32.60718, -18.20241, -10.66691,  -8.91215, -21.86000,  -0.00000, -30.00000,  10.00000,  -0.00000,   0.00000,  10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  -2.55000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   3.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   8.83000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000
   0.59200,   1.35979,  13.36853,  -7.23556,  -8.52845,  -8.80123,   9.65263,  -1.68330,  -4.87551,   0.80841,   7.49355,   2.32323,   1.50783, -26.32358,  -3.08722,  13.10623,  20.36124,  -4.55779,  -2.65598,  37.66448,   0.29782,  -1.77398,  -4.05985,  -2.11940,   8.11989,  -1.03602,  -0.49733,   2.01846,  -1.75569,  -0.72214,   3.34387,   0.82039,  -0.76639,  -0.23881,   0.82750,  -0.76646,  -0.23983,  16.32416, -12.63579,  -6.16862,   4.53799,  -3.21868, -23.72306, -15.36794, -20.20518,  28.20921, 133.26921, -53.45062, -86.23994,   9.61746,  -3.03800,  -5.52463,  21.86000,  -0.00000,  30.00000, -10.00000,  -0.00000,   0.00000, -10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.55000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -3.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -8.83000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000, -25.74779,  -2.68574,  20.23960,  35.21512, -39.73340, -23.88357, -64.62022, -35.22008,  32.66373, -17.65459, -10.49405,  -8.69903, -21.86000,  -0.00000, -30.00000,  10.00000,  -0.00000,   0.00000,  10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  -2.55000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   3.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   8.83000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000
   0.60000,   1.34714,  13.39049,  -7.24395,  -8.54210,  -8.81206,   9.65543,  -1.66568,  -4.87637,   0.81381,   7.49470,   2.31799,   1.50921, -26.30712,  -3.09820,  13.11882,  20.35062,  -4.55771,  -2.66433,  37.66612,   0.28825,  -1.77642,  -4.05073,  -2.13468,   8.12631,  -1.03387,  -0.50123,   2.02001,  -1.75252,  -0.72870,   3.34644,   0.81956,  -0.76639,  -0.23837,   0.82666,  -0.76646,  -0.23939,  16.30670, -12.63941,  -6.15904,   4.54354,  -3.24530, -23.75624, -15.44319, -20.19854,  28.26427, 133.45465, -53.13336, -85.64940,   9.63473,  -3.04683,  -5.48178,  21.86000,  -0.00000,  30.00000, -10.00000,  -0.00000,   0.00000, -10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.55000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -3.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -8.83000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000, -25.73665,  -2.73793,  20.22854,  35.21792, -39.75187, -23.82022, -65.25826, -35.06823,  32.68415, -17.12945, -10.27427,  -8.48741, -21.86000,  -0.00000, -30.00000,  10.00000,  -0.00000,   0.00000,  10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  -2.55000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   3.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   8.83000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000
